date,open,high,low,close,Volume LINK,Volume USDT,tradecount
1/25/2020 0:00,2.5024,2.51,2.421,2.4468,1881931.46,4631083.629,19847
1/24/2020 0:00,2.4695,2.533,2.3638,2.5024,4161651.97,10232694.79,41244
1/23/2020 0:00,2.6425,2.647,2.4256,2.4698,4806803.21,11989939.3,48286
1/22/2020 0:00,2.6724,2.6978,2.6187,2.6426,1637205.02,4351550.914,19272
1/21/2020 0:00,2.6881,2.744,2.57,2.6716,3244654.09,8677468.398,39797
1/20/2020 0:00,2.6207,2.7443,2.5425,2.688,4142689.53,10966736.42,47116
1/19/2020 0:00,2.7749,2.8475,2.5385,2.6212,6650884.78,17723998.93,65413
1/18/2020 0:00,2.7006,2.7946,2.58,2.7709,4502826.05,12187370.42,57926
1/17/2020 0:00,2.4924,2.86,2.4589,2.7006,12221911.1,32928477.75,118960
1/16/2020 0:00,2.3991,2.51,2.2932,2.4925,4944704.42,11961158.7,36913
1/15/2020 0:00,2.3751,2.5604,2.3332,2.3953,6414464.86,15725822.57,47821
1/14/2020 0:00,2.1904,2.4701,2.1792,2.3751,7062307.44,16495572.99,50544
1/13/2020 0:00,2.2382,2.2382,2.1561,2.1901,1977335.23,4316436.05,15616
1/12/2020 0:00,2.273,2.3212,2.212,2.2383,2502624.23,5654985.971,20502
1/11/2020 0:00,2.2255,2.345,2.218,2.2734,4347105.06,9937638.525,32828
1/10/2020 0:00,2.1867,2.2489,2.1455,2.2257,4235526.03,9348490.029,26861
1/9/2020 0:00,2.1877,2.2344,2.0977,2.1886,5099844.97,11033777.88,29874
1/8/2020 0:00,2.1006,2.3495,2.1006,2.1892,12147661.7,27023850.83,72150
1/7/2020 0:00,1.9373,2.1398,1.8993,2.1033,6873503.39,14001167.44,45381
1/6/2020 0:00,1.7954,1.9386,1.7925,1.9374,3301261.66,6220041.881,19197
1/5/2020 0:00,1.8243,1.8413,1.785,1.7957,1524717.4,2772110.962,9712
1/4/2020 0:00,1.803,1.8446,1.784,1.8242,1241322.81,2252857.637,7721
1/3/2020 0:00,1.7366,1.8292,1.7013,1.804,1789613.99,3187182.29,11588
1/2/2020 0:00,1.8109,1.8164,1.7065,1.7366,1422992.29,2504308.008,9180
1/1/2020 0:00,1.7678,1.8548,1.7606,1.8111,1158748.32,2106254.743,8288
12/31/2019 0:00,1.8215,1.8292,1.754,1.7673,1637649.28,2932500.923,9333
12/30/2019 0:00,1.898,1.898,1.8072,1.8243,1099037.99,2036388.794,6555
12/29/2019 0:00,1.8716,1.92,1.8444,1.8976,1411417.05,2639603.917,8079
12/28/2019 0:00,1.8777,1.8994,1.8555,1.8746,1269364.7,2384012.459,7050
12/27/2019 0:00,1.8538,1.9299,1.8435,1.8751,2417432.93,4554211.729,13900
12/26/2019 0:00,1.7836,1.9604,1.7702,1.8539,2674255.35,4968900.807,15044
12/25/2019 0:00,1.8434,1.8462,1.76,1.7826,1580097.4,2850096.336,8849
12/24/2019 0:00,1.8638,1.8854,1.8154,1.8435,2279849.44,4213545.308,11562
12/23/2019 0:00,1.9167,1.9532,1.846,1.8629,2832932.76,5427329.285,14572
12/22/2019 0:00,1.8563,1.94,1.853,1.9181,2959721.12,5644600.764,13312
12/21/2019 0:00,1.9182,1.9204,1.8544,1.8575,2246207.92,4254205.469,11445
12/20/2019 0:00,1.805,1.9238,1.7849,1.9182,3285479.38,6091824.338,17052
12/19/2019 0:00,1.8703,1.8901,1.749,1.805,5045402.58,9133713.966,23213
12/18/2019 0:00,1.7594,1.8995,1.5996,1.8703,8597518.31,15257212.51,41668
12/17/2019 0:00,1.9705,2.0025,1.7,1.7598,7385844.66,13404189.6,35498
12/16/2019 0:00,2.0722,2.0873,1.967,1.9751,2569583.57,5163335.704,15171
12/15/2019 0:00,1.9947,2.1168,1.9606,2.0708,2576084.24,5298548.407,16580
12/14/2019 0:00,2.0713,2.0933,1.97,1.9946,1752984.19,3558852.033,11719
12/13/2019 0:00,2.1037,2.121,2.0575,2.0709,1963976.04,4103172.486,11418
12/12/2019 0:00,2.1784,2.1951,2.0197,2.1056,4784990.28,10011804.88,24560
12/11/2019 0:00,2.2655,2.3042,2.147,2.1786,4814219.68,10700085.69,25204
12/10/2019 0:00,2.0983,2.2862,2.0611,2.2657,10814539.15,23756741.18,56331
12/9/2019 0:00,2.052,2.0985,2.0151,2.0984,2777749.05,5692654.63,14866
12/8/2019 0:00,2.0402,2.085,2.0012,2.0528,2020725.98,4133361.365,11251
12/7/2019 0:00,2.0918,2.1114,2.0346,2.044,2405401.82,4979102.438,12720
12/6/2019 0:00,2.0059,2.1042,1.9685,2.0943,3859727.3,7884108.645,19452
12/5/2019 0:00,2.0282,2.074,1.9583,2.0068,5364919.99,10777462.95,26649
12/4/2019 0:00,2.1222,2.17,2,2.029,6597003.71,13621672.23,32272
12/3/2019 0:00,2.0913,2.1891,2.058,2.1222,3779139.53,8035197.925,24675
12/2/2019 0:00,2.1634,2.166,2.0524,2.0911,3655978.97,7690564.315,21679
12/1/2019 0:00,2.236,2.2385,2.1274,2.1638,3517483.43,7624553.065,23647
11/30/2019 0:00,2.3403,2.3437,2.1943,2.2373,2921785.1,6609497.052,18720
11/29/2019 0:00,2.2716,2.3763,2.2611,2.3403,4135940.21,9593827.727,24600
11/28/2019 0:00,2.2216,2.3248,2.1711,2.2702,4774519.93,10686163.32,26825
11/27/2019 0:00,2.2437,2.2882,2.1002,2.2242,7877612.52,17482571.17,35057
11/26/2019 0:00,2.2554,2.3578,2.1459,2.2424,7541215.92,16895075.12,35072
11/25/2019 0:00,2.2218,2.3976,2.02,2.2523,8169446.39,18067328.57,40360
11/24/2019 0:00,2.4272,2.4533,2.2,2.2216,4491218.33,10364009.31,29752
11/23/2019 0:00,2.3434,2.4621,2.2604,2.4266,4841617.12,11394019.12,32856
11/22/2019 0:00,2.5456,2.5952,2.1,2.3466,10793729.34,25155731.54,58641
11/21/2019 0:00,2.6983,2.7153,2.471,2.5456,4566589.41,11822351.34,26547
11/20/2019 0:00,2.7279,2.7957,2.63,2.6982,3588766.35,9788974.061,23815
11/19/2019 0:00,2.7886,2.8069,2.58,2.7255,4538639.68,12210133.55,30645
11/18/2019 0:00,2.91,2.961,2.6977,2.7885,3495345.66,9896687.157,26345
11/17/2019 0:00,2.9893,2.9894,2.8644,2.91,1638489.88,4777241.256,16371
11/16/2019 0:00,3.0372,3.0435,2.9115,2.9894,1973143.82,5875410.749,18613
11/15/2019 0:00,3.037,3.07,2.797,3.0389,5650698.64,16687015.25,38836
11/14/2019 0:00,3.0189,3.16,2.9666,3.039,6594266.26,20357505.65,45504
11/13/2019 0:00,2.8177,3.0894,2.7851,3.02,6541016.76,19407023.3,38592
11/12/2019 0:00,2.7438,2.8733,2.7311,2.8152,3219733,9014693.334,22541
11/11/2019 0:00,2.7773,2.7777,2.6655,2.744,2141763.75,5828171.104,16052
11/10/2019 0:00,2.8008,2.837,2.7362,2.777,2619550.08,7305469.525,19449
11/9/2019 0:00,2.7091,2.8497,2.7031,2.8009,4656993.44,12964192.97,33961
11/8/2019 0:00,2.6758,2.7333,2.621,2.71,2932879.67,7872219.383,23387
11/7/2019 0:00,2.7446,2.7549,2.6022,2.6757,3498869.77,9378925.727,22454
11/6/2019 0:00,2.6743,2.82,2.6479,2.7448,3174248.63,8633537.382,23369
11/5/2019 0:00,2.6746,2.6947,2.6322,2.6746,1985221.73,5293153.907,14031
11/4/2019 0:00,2.6594,2.73,2.6267,2.6746,2315985.74,6212035.896,16273
11/3/2019 0:00,2.7015,2.7104,2.6202,2.6605,1676754.85,4469114.694,11434
11/2/2019 0:00,2.7092,2.7399,2.6828,2.6973,1945703.47,5268003.219,12497
11/1/2019 0:00,2.7233,2.7952,2.6428,2.7091,3786813.42,10249112.16,23310
10/31/2019 0:00,2.6044,2.7573,2.5365,2.7219,4136829.05,10990946.47,26574
10/30/2019 0:00,2.661,2.6768,2.5107,2.6093,3975481.96,10291062.33,25034
10/29/2019 0:00,2.6601,2.769,2.6321,2.662,3559236.65,9594968.284,23066
10/28/2019 0:00,2.6707,2.8859,2.66,2.6611,7839146.77,21718242.28,46631
10/27/2019 0:00,2.7323,2.762,2.6511,2.6646,5974202.16,16107491.7,37703
10/26/2019 0:00,2.8374,2.9977,2.664,2.7348,13344088.09,37577155.69,71109
10/25/2019 0:00,2.7201,3.0063,2.6165,2.8374,14004511.97,39183456.52,69140
10/24/2019 0:00,2.6071,2.7748,2.602,2.72,9751557.57,26208747.16,55785
10/23/2019 0:00,2.6073,2.684,2.3717,2.6055,14101549.77,35925377.4,69350
10/22/2019 0:00,2.6216,2.8178,2.5619,2.6074,11209530.78,30378844.91,57438
10/21/2019 0:00,2.4443,2.69,2.4347,2.6223,11337672.86,29229981.87,52727
10/20/2019 0:00,2.3513,2.451,2.278,2.4444,4491335.27,10590364.06,22436
10/19/2019 0:00,2.3521,2.391,2.2914,2.3521,4513732.32,10576298.59,19706
10/18/2019 0:00,2.419,2.4999,2.3164,2.3546,7264838.28,17402268.01,34363
10/17/2019 0:00,2.3736,2.49,2.274,2.4124,10565628.71,25329634.63,44977
10/16/2019 0:00,2.3949,2.4143,2.182,2.3717,11864805.05,27206709.27,51766
10/15/2019 0:00,2.5315,2.597,2.332,2.3974,6236112.72,15365785.9,31702
10/14/2019 0:00,2.485,2.6741,2.4527,2.5324,5833573.38,14946710.65,29915
10/13/2019 0:00,2.5975,2.6443,2.4351,2.486,5534063.18,14028108.11,27207
10/12/2019 0:00,2.7443,2.7572,2.5519,2.5975,6182391.51,16335299.93,34477
10/11/2019 0:00,2.6293,2.7936,2.5619,2.7481,11417701.51,30788011.39,60458
10/10/2019 0:00,2.7977,2.8058,2.465,2.6279,15341951.1,40234731.7,78819
10/9/2019 0:00,2.577,2.95,2.501,2.8011,21792384.08,59920511.49,113313
10/8/2019 0:00,2.3963,2.65,2.268,2.5765,16096459.09,39941066.73,80741
10/7/2019 0:00,2.1669,2.4899,2.0971,2.3963,12795782.67,29801791.52,62512
10/6/2019 0:00,1.9624,2.2659,1.9531,2.1669,9778198.66,20769400.46,47092
10/5/2019 0:00,1.9663,1.9775,1.9113,1.9624,2233660.2,4352706.761,12252
10/4/2019 0:00,1.9443,1.9949,1.888,1.9663,3422137.61,6616268.436,17892
10/3/2019 0:00,2.0134,2.0338,1.88,1.9442,7013380.23,13738006.1,32086
10/2/2019 0:00,1.8285,2.0233,1.8121,2.011,5790547.34,11112247.03,29219
10/1/2019 0:00,1.7677,1.882,1.7522,1.8286,4084117.04,7423999.323,23205
9/30/2019 0:00,1.7004,1.769,1.6404,1.7677,3573550.83,6091950.815,17595
9/29/2019 0:00,1.6748,1.7492,1.6441,1.7002,3307432.07,5630013.418,18956
9/28/2019 0:00,1.6593,1.7017,1.6284,1.6742,2378769.19,3966341.325,12491
9/27/2019 0:00,1.6512,1.6786,1.5573,1.659,4337039.06,6997435.263,20123
9/26/2019 0:00,1.7476,1.7584,1.5276,1.6512,6950205.76,11469705.44,35628
9/25/2019 0:00,1.7135,1.9286,1.6249,1.7443,8910418.88,15541919.88,47780
9/24/2019 0:00,1.8034,2.0657,1.4612,1.716,16495451.14,30520015.62,77463
9/23/2019 0:00,1.8149,1.88,1.7799,1.8048,2670201.16,4898382.212,17268
9/22/2019 0:00,1.8848,1.8868,1.7711,1.8157,2311848.65,4207056.964,13996
9/21/2019 0:00,1.8215,1.8888,1.7881,1.8855,2773787.16,5105903.212,16606
9/20/2019 0:00,1.8743,1.8772,1.751,1.8245,3503491.24,6350663.861,19417
9/19/2019 0:00,1.7994,1.9075,1.7079,1.8744,8590087.52,15710104.15,51360
9/18/2019 0:00,1.624,1.8462,1.624,1.801,8269809.73,14349788.11,37964
9/17/2019 0:00,1.5806,1.6765,1.5532,1.624,5393985.89,8714835.386,21318
9/16/2019 0:00,1.611,1.6355,1.545,1.5806,3549602.58,5624544.163,13797
9/15/2019 0:00,1.5634,1.6458,1.56,1.6104,4049102.77,6482781.439,15329
9/14/2019 0:00,1.5761,1.6375,1.5239,1.5634,5719166.79,9072573.988,22397
9/13/2019 0:00,1.7073,1.7099,1.51,1.5759,6639098.35,10598044.8,28807
9/12/2019 0:00,1.7301,1.7458,1.6918,1.7073,2229068.92,3823973.622,9598
9/11/2019 0:00,1.7988,1.8258,1.7136,1.7301,2229727.06,3918515.822,11755
9/10/2019 0:00,1.7883,1.8326,1.773,1.7998,2713368.74,4891387.976,11896
9/9/2019 0:00,1.829,1.8731,1.761,1.7872,3483191.16,6323682.303,16969
9/8/2019 0:00,1.7672,1.9054,1.761,1.8275,3504716.5,6430515.623,17352
9/7/2019 0:00,1.7222,1.806,1.7085,1.7672,2404181.98,4219207.724,11440
9/6/2019 0:00,1.7919,1.86,1.6767,1.7226,3184048.39,5630495.567,15071
9/5/2019 0:00,1.7793,1.8624,1.768,1.7921,2744215.93,4979721.84,15051
9/4/2019 0:00,1.8486,1.87,1.7167,1.7784,3579394.12,6383418.411,18905
9/3/2019 0:00,1.8307,1.9424,1.8147,1.849,3208754.39,5997210.328,18617
9/2/2019 0:00,1.7696,1.89,1.7272,1.8287,3044387.69,5527140.174,16202
9/1/2019 0:00,1.7788,1.8,1.717,1.7686,1332701.68,2343808.994,8320
8/31/2019 0:00,1.7958,1.8535,1.74,1.7791,1831969.16,3279132.271,11731
8/30/2019 0:00,1.7763,1.8913,1.7365,1.796,2660522.1,4851727.819,16311
8/29/2019 0:00,1.8956,1.8956,1.7253,1.7744,4211077.18,7603993.456,21640
8/28/2019 0:00,2.1098,2.1134,1.875,1.8957,3217225.93,6406247.929,20709
8/27/2019 0:00,2.0737,2.1788,2.005,2.1128,3009068.12,6305881.123,20777
8/26/2019 0:00,2.0783,2.1546,2.045,2.0739,2291314.91,4803942.752,15387
8/25/2019 0:00,2.1704,2.1804,2.0255,2.078,2772672.99,5849427.107,17646
8/24/2019 0:00,2.234,2.2545,2.1537,2.1681,1634146.8,3584393.344,12880
8/23/2019 0:00,2.2231,2.295,2.1723,2.2333,4173130.85,9343956.836,26802
8/22/2019 0:00,2.2058,2.2896,2.135,2.2227,2981137.74,6619741.313,20005
8/21/2019 0:00,2.3622,2.371,2.15,2.2054,4952696.55,11108904.24,27515
8/20/2019 0:00,2.4943,2.5401,2.3354,2.3624,3477390.83,8399786.436,19755
8/19/2019 0:00,2.5055,2.6,2.4508,2.4958,4288720.33,10873902.29,23900
8/18/2019 0:00,2.405,2.5657,2.3729,2.5051,3610567.41,8910268.691,22491
8/17/2019 0:00,2.3046,2.419,2.282,2.4036,2035414.39,4797115.852,14017
8/16/2019 0:00,2.4225,2.459,2.227,2.3,3572488.27,8303548.667,22280
8/15/2019 0:00,2.284,2.4506,2.2565,2.4232,2808342.69,6614943.187,16508
8/14/2019 0:00,2.419,2.6031,2.163,2.2842,6940625.71,16780308.02,42688
8/13/2019 0:00,2.3868,2.4679,2.306,2.4229,3152764.71,7512364.832,26794
8/12/2019 0:00,2.4165,2.479,2.335,2.39,2574671.09,6197771.773,37821
8/11/2019 0:00,2.3336,2.49,2.2901,2.415,3709082.7,8883566.759,23950
8/10/2019 0:00,2.169,2.4091,2.1306,2.3336,5262480.44,12116492.76,33194
8/9/2019 0:00,2.2784,2.2919,2.151,2.1669,2368990.8,5269591.704,14805
8/8/2019 0:00,2.3883,2.3998,2.2713,2.2755,2864214,6668165.724,18648
8/7/2019 0:00,2.4822,2.5,2.3502,2.3826,3394545.7,8209664.153,23156
8/6/2019 0:00,2.4599,2.5181,2.31,2.4785,6060839.71,14681993.07,36003
8/5/2019 0:00,2.5097,2.6495,2.4562,2.4562,5401188.63,13740374.44,34002
8/4/2019 0:00,2.4186,2.6044,2.3811,2.5099,6257643.44,15627140.86,42790
8/3/2019 0:00,2.4269,2.7342,2.3569,2.4211,11329664.01,29150936.83,67463
8/2/2019 0:00,2.1612,2.49,2.1275,2.4271,6325797.01,14643305.51,34657
8/1/2019 0:00,2.2169,2.231,2.1054,2.161,2890541.35,6235734.284,17489
7/31/2019 0:00,2.0672,2.25,2.0589,2.2102,4592022.53,9994586.203,27588
7/30/2019 0:00,2.125,2.1854,1.9694,2.0682,4818376.29,10003715.58,29343
7/29/2019 0:00,2.2178,2.2482,2.11,2.1251,2228158.07,4832736.868,15361
7/28/2019 0:00,2.2372,2.2733,2.1,2.2156,1921301.06,4241100.632,13005
7/27/2019 0:00,2.3954,2.46,2.1525,2.2453,4296972.72,9987221.299,25633
7/26/2019 0:00,2.3615,2.43,2.3201,2.3989,1979267.83,4706305.416,14829
7/25/2019 0:00,2.3971,2.5149,2.3595,2.3615,4029732.82,9872407.064,26227
7/24/2019 0:00,2.3559,2.5131,2.27,2.3999,5323022.48,12721415.8,36533
7/23/2019 0:00,2.4073,2.52,2.2489,2.3535,5670564,13435602.95,36656
7/22/2019 0:00,2.5319,2.5857,2.3732,2.4078,3419071.85,8435367.335,24351
7/21/2019 0:00,2.6369,2.665,2.46,2.5319,3349432.24,8531199.091,24791
7/20/2019 0:00,2.602,2.7314,2.5751,2.637,4607848.26,12233251.54,32818
7/19/2019 0:00,2.67,2.749,2.491,2.6046,5548232.12,14390758.32,37423
7/18/2019 0:00,2.3951,2.8094,2.3542,2.67,13388877.99,34942865.13,80822
7/17/2019 0:00,2.1947,2.6,2.0531,2.398,13229065.69,30902383.51,73776
7/16/2019 0:00,2.6911,2.7749,2.1521,2.1948,8049014.93,19732975.21,52392
7/15/2019 0:00,2.7792,2.8498,2.5801,2.6913,7328956.43,19979889.88,47037
7/14/2019 0:00,3.1689,3.2413,2.7611,2.7856,8270840.72,24656046.2,55500
7/13/2019 0:00,3.166,3.2953,3.04,3.1652,9069996.44,28825984.75,65182
7/12/2019 0:00,2.787,3.3282,2.6,3.166,11732670.96,35188291.87,78572
7/11/2019 0:00,3.1166,3.1555,2.71,2.7853,7302194.48,21295316.69,52546
7/10/2019 0:00,3.067,3.2568,2.8578,3.1166,9566090.98,29441146.12,73143
7/9/2019 0:00,3.3334,3.3741,2.9401,3.067,9165611.15,28835425.25,67093
7/8/2019 0:00,3.275,3.5731,3.25,3.3362,5283821.17,17859623.59,45082
7/7/2019 0:00,3.465,3.5038,3.25,3.275,5553670.72,18694593.88,46263
7/6/2019 0:00,3.64,3.6611,3.4384,3.4603,4979198.01,17632773.83,44022
7/5/2019 0:00,3.4555,3.75,3.441,3.64,10535825.86,37923583.67,88803
7/4/2019 0:00,3.4854,3.61,3.204,3.453,9880436.75,33808432.7,82943
7/3/2019 0:00,3.7441,3.8857,3.4769,3.49,11110619.17,40919314.47,87597
7/2/2019 0:00,3.6476,3.9914,3.201,3.7453,26694285.35,97140287.17,186154
7/1/2019 0:00,3.3885,3.862,2.9266,3.6369,25318756.74,85715319.94,164015
6/30/2019 0:00,3.7051,4.22,3.23,3.3885,25198062.62,97131943.38,189555
6/29/2019 0:00,3.0391,4.5826,2.9499,3.7125,55522584.24,212325728.1,339919
6/28/2019 0:00,2.2912,3.0981,2.215,3.0392,16193947.24,43075487.92,100570
6/27/2019 0:00,2.2821,2.555,2.1123,2.2879,14032427.25,32964955.57,91668
6/26/2019 0:00,2.1931,2.5,2.0231,2.28,16314862.03,36133293.91,97300
6/25/2019 0:00,1.8689,2.4273,1.8613,2.1928,22004618.38,47774694.54,112726
6/24/2019 0:00,1.8169,1.8884,1.79,1.8689,2384487.82,4400730.712,19196
6/23/2019 0:00,1.8429,1.91,1.7702,1.8169,4603366.09,8435896.351,31706
6/22/2019 0:00,1.6895,1.947,1.6827,1.8428,8447723.54,15223949.29,46598
6/21/2019 0:00,1.7671,1.79,1.61,1.6883,6940438.91,11648112.15,31270
6/20/2019 0:00,1.8352,1.8865,1.6859,1.7656,5377028,9540141.377,25242
6/19/2019 0:00,1.8158,1.9016,1.7869,1.8353,4857793.43,8954934.22,20943
6/18/2019 0:00,1.9615,2.0185,1.76,1.8194,13903673.74,25883624.64,49717
6/17/2019 0:00,1.6651,2.0776,1.6525,1.9631,17066477.53,32443361.46,66077
6/16/2019 0:00,1.718,1.7924,1.6,1.6621,8287172.15,14008833.98,36546
6/15/2019 0:00,1.6364,1.8065,1.6022,1.7179,10734639.21,18448605.67,42524
6/14/2019 0:00,1.868,1.8936,1.49,1.6395,33219623.47,54554409.95,115068
6/13/2019 0:00,1.1448,1.97,1.1126,1.868,34048038.46,58331496.99,121167
6/12/2019 0:00,1.1241,1.1643,1.0875,1.1448,2552375.74,2871799.938,10688
6/11/2019 0:00,1.2043,1.207,1.0876,1.1243,3072196.39,3513179.688,12406
6/10/2019 0:00,1.0595,1.2104,1.0301,1.206,3560999.95,4027582.256,13271
6/9/2019 0:00,1.1376,1.1486,1.0085,1.0595,3544981.93,3806409.601,13128
6/8/2019 0:00,1.1747,1.1991,1.1165,1.1326,2537076.42,2927714.643,11125
6/7/2019 0:00,1.1099,1.2589,1.071,1.1753,6340116.8,7478286.807,24865
6/6/2019 0:00,1.0959,1.27,1.0556,1.1098,11128235.33,12735058.34,39493
6/5/2019 0:00,0.885,1.0991,0.8838,1.096,10134603.36,10260184.73,34337
6/4/2019 0:00,0.8985,0.9299,0.8368,0.885,4577420.9,4017639.798,16372
6/3/2019 0:00,1.0155,1.02,0.8853,0.9,3308495.33,3184563.205,13255
6/2/2019 0:00,0.9536,1.0554,0.9323,1.0155,3449110.82,3434246.098,13542
6/1/2019 0:00,1.0236,1.0598,0.9511,0.956,3797903.78,3799790.573,13119
5/31/2019 0:00,1.0018,1.0444,0.933,1.0189,7748553.79,7626141.24,21930
5/30/2019 0:00,1.1722,1.2257,0.9009,1.0023,10326672.93,11158245.53,43021
5/29/2019 0:00,1.2787,1.2844,1.1426,1.1725,4654393.37,5580540.158,20598
5/28/2019 0:00,1.2173,1.35,1.1441,1.2788,5580233.08,6953474.359,26790
5/27/2019 0:00,1.0802,1.275,1.0802,1.2119,7339191.28,8694289.418,31838
5/26/2019 0:00,1.113,1.1824,1.034,1.0828,4854605.26,5317940.972,19207
5/25/2019 0:00,1.3314,1.3376,1.0961,1.113,6245467.5,7275849.638,23014
5/24/2019 0:00,1.3393,1.4347,1.2216,1.3314,5097940.05,6795296.791,23885
5/23/2019 0:00,1.2205,1.3655,1.1418,1.3392,6874618.39,8592874.224,27453
5/22/2019 0:00,1.1855,1.474,1.1301,1.2205,14821357.09,19619790.33,53298
5/21/2019 0:00,1.1146,1.25,1.06,1.1798,5046994.2,5745623.488,21707
5/20/2019 0:00,0.9927,1.143,0.946,1.117,2936467.3,2982285.876,14240
5/19/2019 0:00,0.936,1.05,0.9279,0.9934,4785605.62,4702849.495,21076
5/18/2019 0:00,0.895,0.9592,0.8457,0.9359,2389369.04,2179041.174,10994
5/17/2019 0:00,0.9264,0.9869,0.81,0.8911,5725645.69,5097003.16,21757
5/16/2019 0:00,0.8427,0.9389,0.7551,0.928,4555532.19,3883945.234,17837
5/15/2019 0:00,0.8251,0.889,0.7772,0.8427,3798325.64,3148626.362,12549
5/14/2019 0:00,0.6474,0.9565,0.6332,0.828,7911014.07,6371210.432,27495
5/13/2019 0:00,0.6607,0.6872,0.6336,0.6474,1281864.7,853179.4287,5907
5/12/2019 0:00,0.679,0.6999,0.6285,0.6586,1760800.08,1165285.922,6345
5/11/2019 0:00,0.6731,0.7484,0.6517,0.6752,3014329.89,2076341.526,9763
5/10/2019 0:00,0.6402,0.7233,0.6374,0.6703,2987660.69,2051444.512,9173
5/9/2019 0:00,0.594,0.704,0.5873,0.6403,3548028.13,2284998.871,10948
5/8/2019 0:00,0.5433,0.6157,0.5212,0.594,1255624.91,730122.0284,4797
5/7/2019 0:00,0.5798,0.6186,0.5409,0.5435,2267674.3,1314846.891,8074
5/6/2019 0:00,0.5058,0.5882,0.4901,0.5745,1593771.02,868680.9896,6084
5/5/2019 0:00,0.4964,0.5238,0.4902,0.5058,641774.32,328895.3884,2643
5/4/2019 0:00,0.5118,0.5151,0.4783,0.4964,640984.06,318811.5078,2937
5/3/2019 0:00,0.4643,0.5223,0.4607,0.511,1017233.78,502255.6762,3891
5/2/2019 0:00,0.4745,0.4757,0.46,0.463,228270.4,106411.4994,1046
5/1/2019 0:00,0.475,0.4876,0.4638,0.473,397476.93,188524.0954,1620
4/30/2019 0:00,0.4334,0.4771,0.432,0.4727,610148.8,281321.217,2136
4/29/2019 0:00,0.451,0.4546,0.424,0.4338,394944.33,173429.7316,1297
4/28/2019 0:00,0.4448,0.46,0.4403,0.451,429353.92,194108.9041,1406
4/27/2019 0:00,0.4437,0.4698,0.4357,0.443,330467.67,149494.5922,1304
4/26/2019 0:00,0.4499,0.4699,0.4264,0.4416,881943.93,389402.9987,2196
4/25/2019 0:00,0.4745,0.4997,0.435,0.4503,1289948.57,607159.8864,4065
4/24/2019 0:00,0.4756,0.48,0.44,0.475,1341167.65,614034.7083,3604
4/23/2019 0:00,0.492,0.504,0.4756,0.4756,798688.99,391603.5268,2754
4/22/2019 0:00,0.4963,0.517,0.4837,0.4957,669329.7,335305.5518,3191
4/21/2019 0:00,0.5117,0.5139,0.4752,0.4963,755636.95,371111.5317,2922
4/20/2019 0:00,0.5105,0.5287,0.505,0.5118,547954.68,281962.9739,2102
4/19/2019 0:00,0.5187,0.539,0.5083,0.5095,857084.8,447910.4306,3348
4/18/2019 0:00,0.4992,0.5226,0.4974,0.5193,747995.99,382966.9824,2883
4/17/2019 0:00,0.4998,0.5046,0.488,0.4998,625939.62,310958.4507,2118
4/16/2019 0:00,0.4884,0.5176,0.4883,0.4985,752244.29,377882.3837,2558
4/15/2019 0:00,0.5259,0.5268,0.48,0.4883,1617780.69,812827.2622,4779
4/14/2019 0:00,0.5366,0.5449,0.5073,0.5225,825009.09,431556.8168,2850
4/13/2019 0:00,0.4932,0.5399,0.4913,0.5358,984745.93,514382.6096,3773
4/12/2019 0:00,0.4821,0.5134,0.4531,0.492,1247794.83,609014.2762,4165
4/11/2019 0:00,0.5198,0.521,0.453,0.4821,1891750.27,920572.9452,5378
4/10/2019 0:00,0.53,0.5452,0.51,0.5197,1259717.42,662636.0777,3910
4/9/2019 0:00,0.5617,0.5637,0.517,0.53,1284451.25,682600.6916,4648
4/8/2019 0:00,0.5776,0.5912,0.537,0.5634,1559203.75,875383.3089,6674
4/7/2019 0:00,0.5677,0.5918,0.5655,0.5773,956649.36,552493.4347,3810
4/6/2019 0:00,0.5735,0.59,0.5557,0.5691,1176149.98,672544.532,5323
4/5/2019 0:00,0.5409,0.5799,0.539,0.5729,1039348.68,579093.3648,3943
4/4/2019 0:00,0.5588,0.5839,0.5195,0.5396,2088035.72,1155026.496,6468
4/3/2019 0:00,0.5811,0.6073,0.517,0.562,4435492.21,2584274.573,11371
4/2/2019 0:00,0.5533,0.6,0.5326,0.5811,4081948.84,2328532.774,11776
4/1/2019 0:00,0.5084,0.563,0.5007,0.554,2288623.96,1226137.819,7662
3/31/2019 0:00,0.4938,0.541,0.4868,0.5084,2047013.33,1057434.916,8464
3/30/2019 0:00,0.5008,0.5034,0.4858,0.494,675007.13,332877.1492,3263
3/29/2019 0:00,0.4984,0.5042,0.4887,0.5008,877803.92,434977.1225,4435
3/28/2019 0:00,0.4967,0.5196,0.4846,0.4992,1443876.83,719069.6434,5262
3/27/2019 0:00,0.4603,0.4997,0.4556,0.4946,1352736.34,651471.1433,4623
3/26/2019 0:00,0.4729,0.485,0.448,0.4605,1129722.2,526180.1435,3488
3/25/2019 0:00,0.4539,0.4949,0.441,0.4734,2441517.99,1142857.563,6807
3/24/2019 0:00,0.4606,0.4621,0.4485,0.4531,634173.75,287618.8955,1878
3/23/2019 0:00,0.4627,0.4644,0.4545,0.4608,406749.66,186648.7141,1452
3/22/2019 0:00,0.4551,0.4655,0.447,0.4646,863577.33,392384.9164,2313
